stage,group,env_tag,algo_tag,seed,beta,run_name,env_id,config_source,pg_mode,alpha_gae,alpha_cf,cf_horizon,cf_subsample,cf_branch_budget,perturb_beta,total_timesteps,wall_time_s,n_episodes,first_success_step,out_dir,finished_at,git_sha,final_success,n_success_episodes,success_auc,frames_to_50,frames_to_90,final_subgoal1,final_subgoal2,final_return_100,final_length_100,final_entropy,final_approx_kl,final_clipfrac,final_explained_variance,final_pg_loss,final_v_loss,final_sps,mean_cf_centering,final_cf_centering,mean_cf_mean_abs,final_cf_mean_abs,mean_cf_corr_gae,final_cf_corr_gae,mean_cf_frac_states,final_cf_frac_states,mean_perturb_beta,final_perturb_beta,mean_perturb_scope_fraction,final_perturb_scope_fraction,mean_perturb_centering,final_perturb_centering,mean_perturb_mean_abs,final_perturb_mean_abs,mean_perturb_payload_rms,final_perturb_payload_rms,mean_distill_centering,final_distill_centering,mean_distill_mean_abs,final_distill_mean_abs,mean_cf_reward_coverage,final_cf_reward_coverage,mean_cf_terminated_within_horizon,final_cf_terminated_within_horizon,mean_cf_frac_states_any_reward,final_cf_frac_states_any_reward,mean_cf_branch_transitions,final_cf_branch_transitions,mean_cf_n_cf_states,final_cf_n_cf_states,mean_distill_replay_size,final_distill_replay_size,mean_distill_total_labels,final_distill_total_labels,mean_distill_student_loss,final_distill_student_loss,mean_distill_student_steps,final_distill_student_steps,mean_distill_target_centering,final_distill_target_centering,mean_distill_prediction_centering,final_distill_prediction_centering,mean_distill_heldout_pg_error,final_distill_heldout_pg_error,mean_distill_heldout_direction_cos,final_distill_heldout_direction_cos,mean_distill_heldout_best_action_agreement,final_distill_heldout_best_action_agreement
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,0,0.25,e2_dk6_distill_b0p25,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,0.25,750000,879.9,18944,9632,runs/e2_dk6_distill_b0p25/seed_0,2026-09-11T00:36:29+0800,c7f5f8c,1.0,18141,0.6473576763241022,287376.0,373984.0,1.0,1.0,0.9640000000000001,14.4,0.3682438740506768,0.0158732405398041,0.0943603515625,0.8469689183926917,-0.0111600051750428,0.0001757745203576,855.0,,,,,,,0.0,0.0,0.2301912568306011,0.25,1.0,1.0,1.5790492944773084e-09,2.939486876130104e-09,0.00436079735031774,0.010305562056601,0.016854058311173207,0.0367627590894699,1.5790492944773084e-09,2.939486876130104e-09,0.00436079735031774,0.010305562056601,0.3270215723234515,0.8310104529616724,0.3270215723234515,0.8310104529616724,0.4274290283886444,0.975609756097561,7728.497267759562,5486.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.0005869470131183021,0.0001187814581498,10.0,10.0,9.795846547037444e-08,1.7474667401984337e-07,1.0654742856060862e-09,2.4738255888223652e-09,0.005399990718699739,0.0020122129935771,0.22196064150479974,0.6074277758598328,0.34319605491136873,0.6829268292682927
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,0,0.75,e2_dk6_distill_b0p75,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,0.75,750000,899.7,17287,9632,runs/e2_dk6_distill_b0p75/seed_0,2026-09-11T01:06:21+0800,c7f5f8c,0.99,16535,0.6774450363241022,291456.0,341440.0,1.0,1.0,0.926475,29.01,0.6100777704268694,0.0216631899384083,0.165283203125,0.5336361107670297,-0.0082934873353224,0.0041678993220557,837.0,,,,,,,0.0,0.0,0.6905737704918032,0.75,1.0,1.0,2.1702953993757587e-09,4.612957127392292e-09,0.004962779215760888,0.0099731758236885,0.04094098309624956,0.0320567414164543,2.1702953993757587e-09,4.612957127392292e-09,0.004962779215760888,0.0099731758236885,0.29698596751775475,0.6533101045296167,0.29698596751775475,0.6533101045296167,0.4171664667466347,0.8780487804878049,7911.005464480874,6409.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.0007033360255099191,0.000243029432022,10.0,10.0,9.631625599328794e-08,1.4143006410449746e-07,1.3742930873451739e-09,2.240994945168495e-09,0.006426852279154362,0.0075988313183188,0.16004429373535825,0.3551996946334839,0.34719445555111283,0.3170731707317073
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,0,1.5,e2_dk6_distill_b1p5,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,1.5,750000,890.2,21334,9632,runs/e2_dk6_distill_b1p5/seed_0,2026-09-11T01:35:51+0800,c7f5f8c,1.0,20626,0.6926103696574357,254288.0,322976.0,1.0,1.0,0.964425,14.23,0.2908268915489316,0.0123331421054899,0.0821533203125,0.7614097115357696,-0.0117225504654925,0.0002553146341597,845.0,,,,,,,0.0,0.0,1.3811475409836065,1.5,1.0,1.0,2.0000670652148248e-09,2.6448105927556753e-09,0.0048587509915054075,0.0095310760661959,0.07170094288580238,0.1364219933748245,2.0000670652148248e-09,2.6448105927556753e-09,0.0048587509915054075,0.0095310760661959,0.3670531787285086,0.8902439024390244,0.3670531787285086,0.8902439024390244,0.4831400773024123,1.0,7605.606557377049,5211.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.0006112896884766246,0.0001103316237276,10.0,10.0,1.0963473100102042e-07,1.5407931641675535e-07,1.3623671516963113e-09,2.6448105927556753e-09,0.005710391680165423,0.0018834093352779,0.16162365703344794,0.6012237071990967,0.3387978142076503,0.7317073170731707
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,1,0.25,e2_dk6_distill_b0p25,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,0.25,750000,1196.4,7814,3360,runs/e2_dk6_distill_b0p25/seed_1,2026-09-11T00:46:35+0800,c7f5f8c,1.0,6634,0.5150339089044784,3360.0,3360.0,1.0,1.0,0.9535750000000001,18.57,0.8098431061953306,0.0112846163028734,0.1197509765625,0.5822813081336631,-0.0071009250823408,0.0012154788455518,628.0,,,,,,,0.0,0.0,0.2301912568306011,0.25,1.0,1.0,1.6258733618694048e-09,4.48198989033699e-09,0.0029746777059311367,0.0094804735854268,0.01674108374342216,0.0234653279185295,1.6258733618694048e-09,4.48198989033699e-09,0.0029746777059311367,0.0094804735854268,0.12746330039412804,0.6637630662020906,0.12746330039412804,0.6637630662020906,0.21284819405571098,0.8048780487804879,8584.655737704918,6294.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.0007606321594909886,0.0012380658765323,10.0,10.0,6.642306813865079e-08,2.0058359950780869e-07,8.535073510125595e-10,2.240994945168495e-09,0.0067059727149628235,0.0053664054721593,0.08175313022938062,0.3876266479492187,0.2856190856990537,0.5365853658536586
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,1,0.75,e2_dk6_distill_b0p75,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,0.75,750000,1182.3,11894,3360,runs/e2_dk6_distill_b0p75/seed_1,2026-09-11T01:25:59+0800,c7f5f8c,1.0,10984,0.6341419622378118,3360.0,3360.0,1.0,1.0,0.953425,18.63,0.6021213568747044,0.0478100226755486,0.218017578125,0.5460822276704747,-0.0090062650851905,0.0009967704245354,636.0,,,,,,,0.0,0.0,0.6905737704918032,0.75,1.0,1.0,2.008770010076257e-09,3.958120942115784e-09,0.004197052844082429,0.0108041716739535,0.03670818241099349,0.0615923069417476,2.008770010076257e-09,3.958120942115784e-09,0.004197052844082429,0.0108041716739535,0.20154795224767225,0.7909407665505227,0.20154795224767225,0.7909407665505227,0.3284019725443157,0.926829268292683,8304.704918032787,5843.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.0008811348236807584,0.000630964024458,10.0,10.0,8.493032515517728e-08,1.9761864678002894e-07,1.1234930896962346e-09,2.772139851003885e-09,0.00761514297041457,0.0048867547884583,0.11092013748785064,0.4717846512794494,0.2984139677462348,0.5609756097560976
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,1,1.5,e2_dk6_distill_b1p5,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,1.5,750000,1194.4,9551,3360,runs/e2_dk6_distill_b1p5/seed_1,2026-09-11T02:05:50+0800,c7f5f8c,1.0,8607,0.615156575571145,3360.0,3360.0,1.0,1.0,0.95255,18.98,0.5443191062659025,0.0157479482004418,0.1251220703125,0.6627687243515787,-0.0076920921710552,0.0008344213365489,630.0,,,,,,,0.0,0.0,1.3811475409836065,1.5,1.0,1.0,2.0579057098353597e-09,3.281456883996725e-09,0.0034002799584015807,0.0096108028665184,0.06906574982844411,0.1094156503677368,2.0579057098353597e-09,3.281456883996725e-09,0.0034002799584015807,0.0096108028665184,0.1610213057634089,0.6097560975609756,0.1610213057634089,0.6097560975609756,0.2669598827135813,0.926829268292683,8470.83606557377,6918.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.0008991213067113923,0.0009796104335691,10.0,10.0,7.987438844884061e-08,2.2469612304121259e-07,1.0171816079168647e-09,2.688466338440776e-09,0.0077724198529577765,0.0063455328345298,0.07224445957932214,0.2100811451673507,0.27535652405704386,0.4878048780487805
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,2,0.25,e2_dk6_distill_b0p25,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,0.25,750000,1334.9,12703,4784,runs/e2_dk6_distill_b0p25/seed_2,2026-09-11T00:51:26+0800,c7f5f8c,1.0,11750,0.6038121837539081,4784.0,4784.0,1.0,1.0,0.9588000000000001,16.48,0.6141318995505571,0.0151935669928207,0.1207275390625,0.6214429529561509,-0.0028783029702026,0.001177375737825,563.0,,,,,,,0.0,0.0,0.2301912568306011,0.25,1.0,1.0,1.960476711147485e-09,5.471520125865936e-09,0.003695988098523259,0.0108123579993844,0.018367597474487546,0.022864693775773,1.960476711147485e-09,5.471520125865936e-09,0.003695988098523259,0.0108123579993844,0.2169798747167799,0.6777003484320557,0.2169798747167799,0.6777003484320557,0.31507397041183527,0.8048780487804879,8208.459016393443,6096.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.0008050613970360167,0.0004876724444329,10.0,10.0,7.8988951365139e-08,1.580483512952924e-07,1.0247268728761427e-09,5.529727786779404e-09,0.006401874561720258,0.002109725959599,0.14178783381504104,0.7106585502624512,0.28441956550713043,0.6585365853658537
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,2,0.75,e2_dk6_distill_b0p75,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,0.75,750000,1274.0,18778,4784,runs/e2_dk6_distill_b0p75/seed_2,2026-09-11T01:33:43+0800,c7f5f8c,1.0,18092,0.7185525570872414,4784.0,4784.0,1.0,1.0,0.9617749999999999,15.29,0.4511733958497643,0.0125963939644861,0.1031494140625,0.7083704665946352,-0.00664643253549,0.0005069635708423,590.0,,,,,,,0.0,0.0,0.6905737704918032,0.75,1.0,1.0,2.6801616081311445e-09,4.4528860598802575e-09,0.0052174014749279745,0.0102669866755604,0.04766793179585305,0.0758783966302871,2.6801616081311445e-09,4.4528860598802575e-09,0.0052174014749279745,0.0102669866755604,0.32156661145065785,0.7543554006968641,0.32156661145065785,0.7543554006968641,0.4482207117153139,0.8536585365853658,7824.453551912568,5480.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.0008359995909211858,0.0001830828827223,10.0,10.0,1.0237547999379094e-07,2.200686139985919e-07,1.5623876497358125e-09,2.3355823941528797e-09,0.006937186150999861,0.0031818391289561,0.21504778960271856,0.6436767578125,0.3305344528855124,0.6097560975609756
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,2,1.5,e2_dk6_distill_b1p5,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,1.5,750000,1282.6,16952,4784,runs/e2_dk6_distill_b1p5/seed_2,2026-09-11T02:15:45+0800,c7f5f8c,1.0,16087,0.6330992237539081,4784.0,4784.0,1.0,1.0,0.9621999999999999,15.12,0.2918351925909519,0.0189545568646281,0.1019287109375,0.7182429949036906,-0.0055999259639065,0.000366469529581,587.0,,,,,,,0.0,0.0,1.3811475409836065,1.5,1.0,1.0,2.976937681185896e-09,4.7584762796759605e-09,0.00472439647858316,0.0111562320962548,0.08791456621934152,0.1333032995462417,2.976937681185896e-09,4.7584762796759605e-09,0.00472439647858316,0.0111562320962548,0.2848955655832905,0.7473867595818815,0.2848955655832905,0.7473867595818815,0.39224310275889646,0.8780487804878049,7923.3005464480875,6391.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.0007308472867322536,0.0001533111862954,10.0,10.0,9.502652525699261e-08,1.6426383808720857e-07,1.7229373823214244e-09,2.113665686920285e-09,0.005870706730336411,0.0034517112653702,0.13851282051592667,0.3844746947288513,0.31014260962281753,0.4390243902439024
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,3,0.25,e2_dk6_distill_b0p25,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,0.25,750000,1234.7,6652,11008,runs/e2_dk6_distill_b0p25/seed_3,2026-09-11T01:25:35+0800,c7f5f8c,1.0,5451,0.5398663399331053,293040.0,498480.0,1.0,1.0,0.9352499999999999,25.9,1.0281511396169662,0.0131300528300926,0.1422119140625,0.6800739434682124,-0.0124764307256555,0.0015599004145769,609.0,,,,,,,0.0,0.0,0.2301912568306011,0.25,1.0,1.0,1.4038013447492124e-09,2.3283064365386963e-09,0.0025032885201514026,0.0077032004483044,0.015287898676826124,0.0219193827360868,1.4038013447492124e-09,2.3283064365386963e-09,0.0025032885201514026,0.0077032004483044,0.0994649759143961,0.5714285714285714,0.0994649759143961,0.5714285714285714,0.1787285085965614,0.7560975609756098,8666.857923497268,6654.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.000767035613687998,0.0013643764541484,10.0,10.0,6.593440017645363e-08,1.1753763828892261e-07,6.079276293055587e-10,1.280568540096283e-09,0.007130079115155644,0.0071783121675252,0.057814122161120564,0.3214804530143738,0.24990003998400642,0.3658536585365853
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,3,0.75,e2_dk6_distill_b0p75,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,0.75,750000,1313.9,13231,11008,runs/e2_dk6_distill_b0p75/seed_3,2026-09-11T02:08:00+0800,c7f5f8c,1.0,12249,0.6055930599331053,297376.0,430160.0,1.0,1.0,0.96095,15.62,0.3535917131230235,0.0153257220081286,0.1007080078125,0.7850614688150226,-0.0109900790266692,0.0003813456610259,572.0,,,,,,,0.0,0.0,0.6905737704918032,0.75,1.0,1.0,1.5862929476348714e-09,4.0745362639427185e-09,0.0036805575345184305,0.0118073681369423,0.04002165665107017,0.0721303150057792,1.5862929476348714e-09,4.0745362639427185e-09,0.0036805575345184305,0.0118073681369423,0.2214161954265912,0.8710801393728222,0.2214161954265912,0.8710801393728222,0.32373717179794753,0.975609756097561,8213.896174863388,5554.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.0007642102725299233,0.0004182163829682,10.0,10.0,8.667982462457622e-08,2.2855238057672977e-07,9.462161715965607e-10,3.346940502524376e-09,0.006323476080894625,0.0032123636920005,0.13401088277562656,0.3488619923591614,0.30294548847127817,0.3658536585365853
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,3,1.5,e2_dk6_distill_b1p5,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,1.5,750000,1253.6,19763,11008,runs/e2_dk6_distill_b1p5/seed_3,2026-09-11T02:50:28+0800,c7f5f8c,1.0,19051,0.710528526599772,224240.0,319328.0,1.0,1.0,0.9565,17.4,0.3979785582050681,0.0949203418131219,0.186279296875,0.3359254173891128,-0.0241714555013459,0.0012014682670269,600.0,,,,,,,0.0,0.0,1.3811475409836065,1.5,1.0,1.0,1.994393905640651e-09,5.3787516662850984e-09,0.004773343579278691,0.0083181941881775,0.06904317329693684,0.0598180033266544,1.994393905640651e-09,5.3787516662850984e-09,0.004773343579278691,0.0083181941881775,0.33813141410102626,0.5871080139372822,0.33813141410102626,0.5871080139372822,0.463014794082367,0.926829268292683,7736.770491803279,6922.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.000731574222631912,0.0001088214106857,10.0,10.0,1.1037441111417298e-07,1.795924617908895e-07,1.2592643721947125e-09,1.000444171950221e-09,0.006284158480928683,0.0026239193975925,0.1603738884899582,0.442967802286148,0.33080101292816205,0.3170731707317073
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,4,0.25,e2_dk6_distill_b0p25,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,0.25,750000,1194.2,9496,944,runs/e2_dk6_distill_b0p25/seed_4,2026-09-11T02:45:50+0800,c7f5f8c,1.0,8432,0.5488844011715162,944.0,944.0,1.0,1.0,0.9458249999999999,21.67,0.8675345163792372,0.0139567822188837,0.144287109375,0.6633633842631808,-0.0159534418780822,0.0013202651134633,629.0,,,,,,,0.0,0.0,0.2301912568306011,0.25,1.0,1.0,1.3819858966976698e-09,4.6566128730773926e-09,0.0031332779191293927,0.010589444078505,0.013160167302671633,0.0231293141841888,1.3819858966976698e-09,4.6566128730773926e-09,0.0031332779191293927,0.010589444078505,0.16019306563089047,0.6515679442508711,0.16019306563089047,0.6515679442508711,0.25643076102892187,0.902439024390244,8480.338797814207,6708.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.0007583022253213454,0.0008966604887973,10.0,10.0,7.125105495044751e-08,1.959851942956448e-07,6.956491387790181e-10,2.008164301514625e-09,0.00694948994831935,0.0043235141783952,0.08179884894160666,0.4531949758529663,0.26682660269225644,0.3902439024390244
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,4,0.75,e2_dk6_distill_b0p75,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,0.75,750000,1192.4,10560,944,runs/e2_dk6_distill_b0p75/seed_4,2026-09-11T03:25:12+0800,c7f5f8c,1.0,9540,0.5632451478381828,944.0,944.0,1.0,1.0,0.9545,18.2,0.5190979968756437,0.0216967873348039,0.1339111328125,0.6045719428278005,-0.015251488512149,0.000838418602143,631.0,,,,,,,0.0,0.0,0.6905737704918032,0.75,1.0,1.0,1.9656218171038264e-09,5.944457370787859e-09,0.0034217429471384885,0.0098437955603003,0.04490793540137383,0.0620041415095329,1.9656218171038264e-09,5.944457370787859e-09,0.0034217429471384885,0.0098437955603003,0.17928066868490697,0.6515679442508711,0.17928066868490697,0.6515679442508711,0.28668532586965223,0.902439024390244,8404.387978142076,6237.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.0008604215464635044,0.0007050077430903,10.0,10.0,7.496993496919498e-08,1.466833055019379e-07,9.200383794221702e-10,3.1977833714336157e-09,0.007143242835878888,0.0044272947125136,0.0980391728369229,0.5060703158378601,0.27615620418499265,0.4146341463414634
E2_DK6,distill,doorkey6x6,ppo-cf-distilled,4,1.5,e2_dk6_distill_b1p5,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,landscape_distill,1.0,0.5,16,0.02,0.64,1.5,750000,1178.2,13661,944,runs/e2_dk6_distill_b1p5/seed_4,2026-09-11T04:03:56+0800,c7f5f8c,1.0,12638,0.5523916011715162,944.0,944.0,1.0,1.0,0.9613,15.48,0.2916047410108149,0.0196993956415099,0.1192626953125,0.6325587801076843,-0.0239053966215578,0.0003964692186855,639.0,,,,,,,0.0,0.0,1.3811475409836065,1.5,1.0,1.0,1.7531796342542502e-09,3.5604443837655712e-09,0.0035200017877177075,0.0116870207712054,0.07615577204590608,0.0983456820249557,1.7531796342542502e-09,3.5604443837655712e-09,0.0035200017877177075,0.0116870207712054,0.22903219664515145,0.8414634146341463,0.22903219664515145,0.8414634146341463,0.3236038917766227,1.0,8180.513661202186,5967.0,41.0,41.0,3548.1639344262294,4096.0,7544.0,15006.0,0.0007571545752412797,0.0003554393013473,10.0,10.0,8.035136526511148e-08,1.7081674741348254e-07,8.671186319066901e-10,3.1213858164846893e-09,0.006168053336912217,0.0024360206443816,0.07697264653951173,0.5926583409309387,0.2736238837798214,0.6097560975609756
E2_DK6,queried,doorkey6x6,ppo-cf-queried-perturb,0,0.25,e2_dk6_queried_b0p25,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,cf_queried_perturb,1.0,0.5,16,0.02,0.64,0.25,750000,905.0,8446,9040,runs/e2_dk6_queried_b0p25/seed_0,2026-09-11T00:21:49+0800,c7f5f8c,1.0,7276,0.5257951622051353,340528.0,513504.0,1.0,1.0,0.95365,18.54,0.752304557710886,0.0107745436907862,0.1197509765625,0.725688185395551,-0.0140739949420094,0.0006129650682851,835.0,,,,,,,0.0,0.0,0.25,0.25,0.02001953125,0.02001953125,6.205250090083908e-08,1.9150320440530777e-07,0.016635364714165074,0.0217027254402637,0.01750980293100868,0.0121314823627471,,,,,0.13913482226157153,0.7195121951219512,0.13913482226157153,0.7195121951219512,0.22457683593229372,0.8536585365853658,8512.071038251366,6241.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_DK6,queried,doorkey6x6,ppo-cf-queried-perturb,0,0.75,e2_dk6_queried_b0p75,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,cf_queried_perturb,1.0,0.5,16,0.02,0.64,0.75,750000,892.7,11128,33280,runs/e2_dk6_queried_b0p75/seed_0,2026-09-11T00:51:21+0800,c7f5f8c,1.0,10100,0.5676727934677761,342640.0,438816.0,1.0,1.0,0.95185,19.26,0.7840527016669512,0.0145118528162129,0.14013671875,0.7372861832847999,-0.0170647560880752,0.0006163893194752,844.0,,,,,,,0.0,0.0,0.75,0.75,0.02001953125,0.02001953125,7.048092208222324e-08,1.5692785382270813e-07,0.017610557995675485,0.0212667100131511,0.05072367279357756,0.0190246049314737,,,,,0.1901144304183088,0.8013937282229965,0.1901144304183088,0.8013937282229965,0.2872184459549514,0.926829268292683,8359.136612021857,5867.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_DK6,queried,doorkey6x6,ppo-cf-queried-perturb,0,1.5,e2_dk6_queried_b1p5,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,cf_queried_perturb,1.0,0.5,16,0.02,0.64,1.5,750000,879.8,18796,11232,runs/e2_dk6_queried_b1p5/seed_0,2026-09-11T01:21:01+0800,c7f5f8c,1.0,18021,0.6663688164782232,258480.0,348032.0,1.0,1.0,0.9587750000000002,16.49,0.5212613996118307,0.0192507573810871,0.132568359375,0.8026770211181071,-0.020322326774476,0.0002957373299068,857.0,,,,,,,0.0,0.0,1.5,1.5,0.02001953125,0.02001953125,9.251748862583097e-08,1.7706770449876785e-07,0.017659166510995496,0.015748493373394,0.10250802877577923,0.1093452721834182,,,,,0.3351992536318806,0.8414634146341463,0.3351992536318806,0.8414634146341463,0.444089031054245,0.951219512195122,7753.617486338798,5875.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_DK6,queried,doorkey6x6,ppo-cf-queried-perturb,1,0.25,e2_dk6_queried_b0p25,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,cf_queried_perturb,1.0,0.5,16,0.02,0.64,0.25,750000,1193.8,3223,3360,runs/e2_dk6_queried_b0p25/seed_1,2026-09-11T00:26:38+0800,c7f5f8c,0.87,1730,0.4293054784798663,3360.0,3360.0,0.95,0.88,0.6892499999999999,119.1,1.772742222994566,0.0055662299128016,0.062255859375,0.860404801439085,-0.0079910540371201,0.0022874321839481,632.0,,,,,,,0.0,0.0,0.25,0.25,0.02001953125,0.02001953125,3.850662413337439e-08,3.8198777474462986e-08,0.012134490033059431,0.0258166510611772,0.018754976938982437,0.0185399744659662,,,,,0.03158736505397836,0.0522648083623693,0.03158736505397836,0.0522648083623693,0.07810209249633478,0.1707317073170731,8921.704918032787,8893.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_DK6,queried,doorkey6x6,ppo-cf-queried-perturb,1,0.75,e2_dk6_queried_b0p75,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,cf_queried_perturb,1.0,0.5,16,0.02,0.64,0.75,750000,1181.9,6245,3360,runs/e2_dk6_queried_b0p75/seed_1,2026-09-11T01:06:17+0800,c7f5f8c,1.0,4983,0.45665902934797575,3360.0,3360.0,1.0,1.0,0.9418500000000001,23.26,1.099111296236515,0.0091279736516298,0.1171875,0.7032035664063312,-0.010890445089899,0.0015182232891675,637.0,,,,,,,0.0,0.0,0.75,0.75,0.02001953125,0.02001953125,4.450130738226361e-08,1.2328382581472397e-07,0.014470358582752927,0.0239285714924335,0.05354897092132128,0.0267372261732816,,,,,0.09572361531577844,0.5296167247386759,0.09572361531577844,0.5296167247386759,0.16859922697587632,0.7073170731707317,8703.945355191257,7012.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_DK6,queried,doorkey6x6,ppo-cf-queried-perturb,1,1.5,e2_dk6_queried_b1p5,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,cf_queried_perturb,1.0,0.5,16,0.02,0.64,1.5,750000,1195.6,3319,2928,runs/e2_dk6_queried_b1p5/seed_1,2026-09-11T01:45:55+0800,c7f5f8c,0.98,1924,0.46749286161275544,2928.0,2928.0,0.99,0.99,0.7600750000000001,95.17,1.6540460251271725,0.0090730515294126,0.0784912109375,0.8495951112632905,-0.0097314865415683,0.0025843462499324,629.0,,,,,,,0.0,0.0,1.5,1.5,0.02001953125,0.02001953125,4.160522773537136e-08,9.918585419654846e-08,0.01384918065996113,0.0282360631972551,0.11322586728982582,0.1168060973286628,,,,,0.03544296567087447,0.1951219512195122,0.03544296567087447,0.1951219512195122,0.09143009462881511,0.3902439024390244,8916.005464480875,8473.0,41.0,41.0,,,,,,,,,,,,,,,,,,
E2_DK6,queried,doorkey6x6,ppo-cf-queried-perturb,2,0.25,e2_dk6_queried_b0p25,MiniGrid-DoorKey-6x6-v0,doorkey6x6_cf,cf_queried_perturb,1.0,0.5,16,0.02,0.64,0.25,750000,1346.3,9769,3744,runs/e2_dk6_queried_b0p25/seed_2,2026-09-11T00:29:10+0800,c7f5f8c,1.0,8679,0.5340421401710782,3744.0,3744.0,1.0,1.0,0.951475,19.41,0.7785081788897514,0.0085837992446613,0.094482421875,0.6049453007181846,-0.0075591332570184,0.0009079298142751,560.0,,,,,,,0.0,0.0,0.25,0.25,0.02001953125,0.02001953125,6.711145997641588e-08,2.536980900913477e-07,0.01678284292797619,0.020882498472929,0.018185694250303572,0.0115894172340631,,,,,0.16630490660878505,0.7961672473867596,0.16630490660878505,0.7961672473867596,0.2606957217113155,0.926829268292683,8414.84699453552,5294.0,41.0,41.0,,,,,,,,,,,,,,,,,,
