stage,group,env_tag,algo_tag,seed,beta,query_strategy,run_name,env_id,config_source,pg_mode,alpha_gae,alpha_cf,cf_horizon,cf_subsample,cf_branch_budget,perturb_beta,total_timesteps,wall_time_s,n_episodes,first_success_step,out_dir,finished_at,git_sha,final_success,n_success_episodes,success_auc,frames_to_50,frames_to_90,final_subgoal1,final_subgoal2,final_return_100,final_length_100,final_entropy,final_approx_kl,final_clipfrac,final_explained_variance,final_pg_loss,final_v_loss,final_sps,mean_cf_centering,final_cf_centering,mean_cf_mean_abs,final_cf_mean_abs,mean_cf_corr_gae,final_cf_corr_gae,mean_cf_frac_states,final_cf_frac_states,mean_perturb_beta,final_perturb_beta,mean_perturb_scope_fraction,final_perturb_scope_fraction,mean_perturb_centering,final_perturb_centering,mean_perturb_mean_abs,final_perturb_mean_abs,mean_perturb_payload_rms,final_perturb_payload_rms,mean_distill_centering,final_distill_centering,mean_distill_mean_abs,final_distill_mean_abs,mean_cf_reward_coverage,final_cf_reward_coverage,mean_cf_terminated_within_horizon,final_cf_terminated_within_horizon,mean_cf_frac_states_any_reward,final_cf_frac_states_any_reward,mean_cf_branch_transitions,final_cf_branch_transitions,mean_cf_n_cf_states,final_cf_n_cf_states,mean_cf_query_active,final_cf_query_active,mean_cf_query_score_mean,final_cf_query_score_mean,mean_cf_query_score_selected_mean,final_cf_query_score_selected_mean,mean_cf_query_score_unselected_mean,final_cf_query_score_unselected_mean,mean_cf_query_score_selected_p10,final_cf_query_score_selected_p10,mean_cf_query_uncertainty_mean,final_cf_query_uncertainty_mean,mean_cf_query_uncertainty_selected_mean,final_cf_query_uncertainty_selected_mean,mean_cf_query_uncertainty_unselected_mean,final_cf_query_uncertainty_unselected_mean,mean_cf_query_leverage_mean,final_cf_query_leverage_mean,mean_cf_query_leverage_selected_mean,final_cf_query_leverage_selected_mean,mean_cf_query_leverage_unselected_mean,final_cf_query_leverage_unselected_mean,mean_distill_query_ready,final_distill_query_ready,mean_distill_query_uncertainty_mean,final_distill_query_uncertainty_mean,mean_distill_query_uncertainty_p90,final_distill_query_uncertainty_p90,mean_distill_query_leverage_mean,final_distill_query_leverage_mean,mean_distill_query_leverage_p90,final_distill_query_leverage_p90,mean_distill_query_score_mean,final_distill_query_score_mean,mean_distill_query_active_strategy,final_distill_query_active_strategy,mean_distill_replay_size,final_distill_replay_size,mean_distill_total_labels,final_distill_total_labels,mean_distill_student_loss,final_distill_student_loss,mean_distill_student_steps,final_distill_student_steps,mean_distill_target_centering,final_distill_target_centering,mean_distill_prediction_centering,final_distill_prediction_centering,mean_distill_heldout_pg_error,final_distill_heldout_pg_error,mean_distill_heldout_teacher_pg_norm,final_distill_heldout_teacher_pg_norm,mean_distill_heldout_student_pg_norm,final_distill_heldout_student_pg_norm,mean_distill_heldout_direction_cos,final_distill_heldout_direction_cos,mean_distill_heldout_best_action_agreement,final_distill_heldout_best_action_agreement
E3_TAXI,uncertainty,taxi,ppo-cf-distilled-uncertainty,2,0.75,uncertainty,e3_taxi_uncertainty_b0p75,Taxi-v4,taxi_cf,landscape_distill,1.0,0.5,32,0.02,1.28,0.75,1000000,544.8,13834,5904,runs/e3_taxi_uncertainty_b0p75/seed_2,2026-09-11T16:05:21+0800,c7f5f8c,0.83,10277,0.549553812584756,359824.0,584928.0,0.0,0.0,-28.61,45.14,0.115323529113084,1.4870465747662822e-08,0.0,0.9265953498046358,2.528971526771784e-05,87.80241537094116,1852.0,,,,,,,0.0,0.0,0.7069672131147541,0.75,1.0,1.0,4.45273767060125e-07,5.895271897315979e-07,1.688592280795226,2.4271955490112305,0.051264213343946693,0.0246626995503902,4.45273767060125e-07,5.895271897315979e-07,1.688592280795226,2.4271955490112305,1.0,1.0,0.4102800546448087,0.7,1.0,1.0,5726.350409836065,4416.0,20.0,20.0,0.9467213114754098,1.0,0.02425331973833653,0.0163883413624716,0.06276430552724534,0.0439292532391846,0.023486168627003687,0.0158397176199076,0.05310886163119368,0.0324423797428607,0.023154933283301857,0.0163883413624716,0.05961523903684698,0.0439292532391846,0.02242863237187666,0.0158397176199076,0.5848824206171759,0.3997324008960277,0.9600914831457065,0.6391472205519676,0.5774081365030617,0.3949631813809691,0.9467213114754098,1.0,0.02315493325569727,0.0163883417844772,0.0344195778235472,0.0183673743158578,0.5848824215390181,0.3997324109077453,0.8415262468548522,0.6193529367446899,0.024253319708017577,0.0163883417844772,1.0,1.0,3670.44262295082,4096.0,9780.0,19520.0,23.75767923594743,2.665950745344162,10.0,10.0,1.038884320372685e-05,1.2911856174468994e-05,2.393326660060919e-07,5.457550287246704e-07,0.9828610379157252,0.1381252110004425,1.0818258310271214,0.1301877796649933,0.2984110245117455,0.130794957280159,0.5374241818427719,0.6061950325965881,0.2733606557377049,0.55
E3_TAXI,uniform,taxi,ppo-cf-distilled-uniform,0,0.75,uniform,e3_taxi_uniform_b0p75,Taxi-v4,taxi_cf,landscape_distill,1.0,0.5,32,0.02,1.28,0.75,1000000,409.6,5447,50832,runs/e3_taxi_uniform_b0p75/seed_0,2026-09-11T15:53:14+0800,c7f5f8c,0.31,1008,0.16334504000000002,784384.0,,0.0,0.0,-193.09,170.53,1.116492696106434,5.755282472819091e-09,0.0,0.7146790338456361,-0.0010391796240583,101.85353994369508,2504.0,,,,,,,0.0,0.0,0.7069672131147541,0.75,1.0,1.0,3.8720093873619544e-07,6.556510925292969e-07,2.114511990704651,2.9887170791625977,0.1013781991638157,0.1045991256833076,3.8720093873619544e-07,6.556510925292969e-07,2.114511990704651,2.9887170791625977,1.0,1.0,0.03853312841530053,0.0958333333333333,1.0,1.0,7513.2192622950815,7297.0,20.0,20.0,0.0,0.0,,,,,,,,,0.03245677366094477,0.0335289993254264,0.03248650152546938,0.0397567249834537,0.032456181472408425,0.033404941045386,1.3561539151968176,1.5496307521825656,1.3528101939673909,1.771862080693245,1.3562205231894355,1.5452038332879303,0.9467213114754098,1.0,0.0324567736895348,0.0335289984941482,0.04866389117440295,0.0593254826962947,1.3561539184758926,1.5496307611465454,1.8074311087925186,3.666983842849731,,,0.0,0.0,3670.44262295082,4096.0,9780.0,19520.0,17.618515350168845,24.723675155639647,10.0,10.0,1.749229654035203e-05,1.6495585441589355e-05,2.8736430380615545e-07,6.854534149169922e-07,0.5670288686304674,0.4991324841976166,0.7733682196159832,0.6747825741767883,0.28570895191952617,0.3053664565086365,0.778290536743207,0.7572641372680664,0.25625,0.2
E3_TAXI,uniform,taxi,ppo-cf-distilled-uniform,1,0.75,uniform,e3_taxi_uniform_b0p75,Taxi-v4,taxi_cf,landscape_distill,1.0,0.5,32,0.02,1.28,0.75,1000000,447.9,8228,8848,runs/e3_taxi_uniform_b0p75/seed_1,2026-09-11T15:53:52+0800,c7f5f8c,0.77,4553,0.4492021741198793,404560.0,,0.0,0.0,-72.98,80.15,0.4133458249270916,2.196975401602685e-08,0.0,0.707086872153271,-0.003187337424606,355.5285987854004,2281.0,,,,,,,0.0,0.0,0.7069672131147541,0.75,1.0,1.0,4.679958959088969e-07,7.7858567237854e-07,3.065047126459354,6.3516716957092285,0.061173799971464916,0.072447769343853,4.679958959088969e-07,7.7858567237854e-07,3.065047126459354,6.3516716957092285,1.0,1.0,0.15764173497267758,0.3416666666666667,1.0,1.0,6928.702868852459,5896.0,20.0,20.0,0.0,0.0,,,,,,,,,0.03197287083871908,0.037973481001245,0.031902503948940154,0.0393508478067815,0.03197427256959117,0.0379460434154774,1.2579781165972814,1.8147265148872973,1.2619594478366647,1.4740086629986764,1.257898807210043,1.8215137230922505,0.9467213114754098,1.0,0.031972871003834655,0.0379734821617603,0.04635738137251594,0.060425903648138,1.2579781171955458,1.81472647190094,1.936135993574576,3.016275644302368,,,0.0,0.0,3670.44262295082,4096.0,9780.0,19520.0,26.271169007606193,36.30438766479492,10.0,10.0,1.3755732712137406e-05,1.3984739780426024e-05,3.512143803909268e-07,7.972121238708496e-07,0.718977120735484,0.5065408945083618,0.7825509371449713,0.5300425291061401,0.25392259275019463,0.2023507356643676,0.629008258619445,0.3949478268623352,0.2242827868852459,0.25
E3_TAXI,uniform,taxi,ppo-cf-distilled-uniform,2,0.75,uniform,e3_taxi_uniform_b0p75,Taxi-v4,taxi_cf,landscape_distill,1.0,0.5,32,0.02,1.28,0.75,1000000,591.2,6851,5904,runs/e3_taxi_uniform_b0p75/seed_2,2026-09-11T15:56:15+0800,c7f5f8c,0.68,2968,0.35276077258475597,520544.0,,0.0,0.0,-100.0,106.45,0.7791369073092937,4.278263077139854e-09,0.0,0.4830654756321163,-0.00037348177284,274.1581220626831,1722.0,,,,,,,0.0,0.0,0.7069672131147541,0.75,1.0,1.0,4.294281366202965e-07,7.82310962677002e-07,2.361013270211888,6.191362380981445,0.06829733953650914,0.0725466981530189,4.294281366202965e-07,7.82310962677002e-07,2.361013270211888,6.191362380981445,1.0,1.0,0.11413934426229506,0.2916666666666667,1.0,1.0,7173.602459016393,6105.0,20.0,20.0,0.0,0.0,,,,,,,,,0.03163052439209359,0.0328917020260632,0.03173573808294271,0.0376055871136486,0.03162842850183763,0.032797799932685,1.1591394380446747,1.9104875916964372,1.1579141542070845,1.971354877948761,1.1591638460892482,1.9092750959543592,0.9467213114754098,1.0,0.031630524297814475,0.0328917056322097,0.045496708174335314,0.0380484610795974,1.1591394438432647,1.9104875326156616,1.7029689352035706,3.0269126892089844,,,0.0,0.0,3670.44262295082,4096.0,9780.0,19520.0,23.070749880813185,26.39528007507324,10.0,10.0,1.4497958068577496e-05,1.0535120964050291e-05,3.102651418408104e-07,7.152557373046875e-07,0.6682312516648261,0.4300492703914642,0.8044050818339723,0.5293921232223511,0.22402524330802825,0.2800597846508026,0.6812321459072963,0.7260854840278625,0.200922131147541,0.25
E3_UNLOCKPICKUP,active,unlockpickup,ppo-cf-distilled-uncertainty-leverage,0,0.75,uncertainty_leverage,e3_unlockpickup_active_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.75,1500000,4469.0,44571,55072,runs/e3_unlockpickup_active_b0p75/seed_0,2026-09-11T20:11:44+0800,c7f5f8c,0.99,42766,0.7326594666666668,393312.0,424592.0,1.0,1.0,0.92234375,24.53,0.8514734525233507,0.0127650579042892,0.153076171875,0.979600305132983,-0.0154216572991572,0.0004825820160476,335.0,,,,,,,0.0,0.0,0.7202868852459017,0.75,1.0,1.0,4.712556348794515e-09,5.587935447692871e-09,0.013692855979684858,0.0166707336902618,0.16407659590941512,0.1182477846741676,4.712556348794515e-09,5.587935447692871e-09,0.013692855979684858,0.0166707336902618,0.5721758915481425,0.5749128919860628,0.5721758915481425,0.5749128919860628,0.7190457150473144,0.6829268292682927,15445.308743169398,12705.0,41.0,41.0,0.9672131147540983,1.0,3.434455861812571e-05,2.9751360247853853e-05,0.00017194372118811203,0.0001155299527809,3.153361409128472e-05,2.7999032248922432e-05,0.00015203510004325085,9.163569484371692e-05,0.004946853625063246,0.0055706950390685,0.005113956243511173,0.0052550954392134,0.0049434399691806515,0.0055771422655728,0.006710408479094963,0.0078403462470078,0.04167001211999366,0.0496329316051631,0.005996236207407444,0.006986586406607,0.9672131147540983,1.0,0.004946853632337612,0.0055706952698528,0.00778465735970335,0.0101448958739638,0.006710408466500362,0.007840346544981,0.009123573985581793,0.0102000199258327,3.4344558796123944e-05,2.9751359761576168e-05,1.0,1.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0012603061919355253,0.0004929162649204,10.0,10.0,8.199413137283513e-08,1.0320218279957773e-07,4.26419138008394e-09,5.740730557590723e-09,0.007005528370894906,0.0031218735966831,0.01107302325306318,0.0079540340229868,0.007435029389112732,0.0074512106366455,0.546869938645405,0.7413617372512817,0.6410769025723043,0.7317073170731707
E3_UNLOCKPICKUP,active,unlockpickup,ppo-cf-distilled-uncertainty-leverage,1,0.75,uncertainty_leverage,e3_unlockpickup_active_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.75,1500000,4365.4,42355,113632,runs/e3_unlockpickup_active_b0p75/seed_1,2026-09-11T20:09:31+0800,c7f5f8c,1.0,40731,0.7674309866666666,333776.0,373456.0,1.0,1.0,0.9347812499999999,20.87,0.5976183265447617,0.0147897977062712,0.1055908203125,0.8704880021337188,-0.0265801064379047,0.0002120994845427,343.0,,,,,,,0.0,0.0,0.7202868852459017,0.75,1.0,1.0,4.523052834517325e-09,6.5192580223083504e-09,0.0117025204613401,0.0187131110578775,0.14319884025013388,0.2129654735326767,4.523052834517325e-09,6.5192580223083504e-09,0.0117025204613401,0.0187131110578775,0.6139924982387996,0.8362369337979094,0.6139924982387996,0.8362369337979094,0.7543649206983873,1.0,14835.5,7892.0,41.0,41.0,0.9672131147540983,1.0,4.082129297982435e-05,3.238945172001628e-05,0.0002044679891921258,0.0001361496713177,3.747823640548196e-05,3.026978604811513e-05,0.00017918997094923002,0.0001240145502379,0.00559736706953512,0.0053626096220114,0.00531240900946618,0.0021975528357959,0.005603188335336231,0.0054272669853571,0.006630823392398512,0.0085552231267911,0.043272879365437576,0.0698788106986662,0.0058822811428247196,0.0073024742028016,0.9672131147540983,1.0,0.005597367084599708,0.0053626094013452,0.00858594578881031,0.0080193933099508,0.006630823392767024,0.0085552223026752,0.008660590624890893,0.0091034425422549,4.0821293257282716e-05,3.238945282646455e-05,1.0,1.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0011334315953662889,0.0008245816425187,10.0,10.0,8.446743465450549e-08,1.097505446523428e-07,3.888421591999177e-09,6.461050361394882e-09,0.0073437838964806245,0.0043487190268933,0.01172087152061987,0.0122680971398949,0.00778913318141056,0.0096447234973311,0.5766022354825603,0.9515476822853088,0.6651339464214314,1.0
E3_UNLOCKPICKUP,active,unlockpickup,ppo-cf-distilled-uncertainty-leverage,2,0.75,uncertainty_leverage,e3_unlockpickup_active_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.75,1500000,5185.9,39680,78112,runs/e3_unlockpickup_active_b0p75/seed_2,2026-09-11T22:18:08+0800,c7f5f8c,1.0,37657,0.67122224,493456.0,514320.0,1.0,1.0,0.9268437500000001,23.41,0.8089770674705505,0.0126482578416471,0.1258544921875,0.9553698436426624,-0.0055555503349751,0.0017148047936643,289.0,,,,,,,0.0,0.0,0.7202868852459017,0.75,1.0,1.0,3.3879423128502046e-09,2.9685907065868374e-09,0.009701829823338292,0.0162187498062849,0.14994250807295365,0.2454974502325058,3.3879423128502046e-09,2.9685907065868374e-09,0.009701829823338292,0.0162187498062849,0.5153557624569219,0.8902439024390244,0.5153557624569219,0.8902439024390244,0.6408103425296547,1.0,17828.920765027324,10039.0,41.0,41.0,0.9672131147540983,1.0,2.3356876293048156e-05,2.957342025311505e-05,0.00011796882121508911,0.000135756295427,2.1424096152637183e-05,2.740426336117084e-05,0.0001044932196729666,9.011162183014676e-05,0.00399618198574405,0.0054351941172399,0.004471714570861673,0.0042671267590599,0.003986467568210506,0.0054590559815574,0.0052237988553295546,0.0074776851349156,0.03288850299726311,0.0453328215630679,0.00465865043987401,0.0067043614709623,0.9672131147540983,1.0,0.003996181992948756,0.005435193888843,0.006315555927010274,0.0089562125504016,0.005223798847062556,0.0074776848778128,0.006923622826096432,0.0077749276533722,2.335687633504576e-05,2.9573420761153105e-05,1.0,1.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0008139068041918308,0.0005089861457236,10.0,10.0,7.0721292283198e-08,1.4578108675777912e-07,3.044385659171884e-09,2.1464074961841102e-09,0.006083565047109333,0.0027403442654758,0.009098753915168296,0.0071968059055507,0.006096826516665265,0.0068915132433176,0.4342211106163159,0.8599276542663574,0.5571771291483407,0.6829268292682927
E3_UNLOCKPICKUP,uncertainty,unlockpickup,ppo-cf-distilled-uncertainty,0,0.75,uncertainty,e3_unlockpickup_uncertainty_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.75,1500000,6317.5,26788,55072,runs/e3_unlockpickup_uncertainty_b0p75/seed_0,2026-09-11T18:57:15+0800,c7f5f8c,0.97,23500,0.41300048,876048.0,910736.0,1.0,1.0,0.9034375,29.94,0.925623333081603,0.0088575771687828,0.129150390625,0.9283032590028526,-0.0088634872518014,0.0020609932253137,237.0,,,,,,,0.0,0.0,0.7202868852459017,0.75,1.0,1.0,1.8816339573282187e-09,2.91038304567337e-09,0.006273584746735889,0.0146382944658398,0.14594451120871374,0.2206330597400665,1.8816339573282187e-09,2.91038304567337e-09,0.006273584746735889,0.0146382944658398,0.22751851640296267,0.0418118466898954,0.22751851640296267,0.0418118466898954,0.2870185259229642,0.048780487804878,25576.19398907104,16176.0,41.0,41.0,0.9672131147540983,1.0,0.0020853847589250656,0.0039035115446495,0.004308533792760934,0.0114584504285963,0.0020399691583335004,0.0037491754737766,0.0038926210560267112,0.0089853005483746,0.002053007332476625,0.0039035115446495,0.004202991120781781,0.0114584504285963,0.002009086388121611,0.0037491754737766,0.0032113327862928667,0.0074023450109166,0.006246656618045234,0.0053237092045203,0.0031493256726397283,0.0074448084230054,0.9672131147540983,1.0,0.002053007331760703,0.0039035114459693,0.002985488993937577,0.0057958737015724,0.0032113327726987187,0.0074023446068167,0.004363869817604902,0.0070618879981338,0.002085384758226103,0.0039035114459693,1.0,1.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0008875295695746112,0.0014481708640232,10.0,10.0,4.287388842492717e-08,5.448237061500549e-08,7.832851889868268e-10,4.94765117764473e-10,0.006395771127418995,0.0296692214906215,0.006481691932785462,0.0294774863868951,0.0018327392237074392,0.0024120199959725,0.053206529766999876,0.0161263216286897,0.24816739970678392,0.2682926829268293
E3_UNLOCKPICKUP,uncertainty,unlockpickup,ppo-cf-distilled-uncertainty,1,0.75,uncertainty,e3_unlockpickup_uncertainty_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.75,1500000,5938.9,32856,72288,runs/e3_unlockpickup_uncertainty_b0p75/seed_1,2026-09-11T18:56:45+0800,c7f5f8c,0.99,30223,0.55811264,644208.0,701040.0,1.0,1.0,0.9305625,21.9,0.6689698211848736,0.0297313114606367,0.135009765625,0.9965707409861536,-0.0421447649714536,0.0001962105839083,252.0,,,,,,,0.0,0.0,0.7202868852459017,0.75,1.0,1.0,3.2371221234830466e-09,5.966285243630409e-09,0.009435450498051537,0.0203438121825456,0.14162045194197423,0.3226412832736969,3.2371221234830466e-09,5.966285243630409e-09,0.009435450498051537,0.0203438121825456,0.3312960530073685,0.048780487804878,0.3312960530073685,0.048780487804878,0.4082367053178728,0.048780487804878,23921.39617486339,34730.0,41.0,41.0,0.9672131147540983,1.0,0.0034127319530453445,0.004486048757144,0.0071693284805612115,0.0107948002291888,0.003335990319947112,0.0043571704261257,0.006427568952766023,0.0084686316549777,0.0033391301794954884,0.004486048757144,0.006972097413589034,0.0107948002291888,0.0032649141074487338,0.0043571704261257,0.0045085008507633325,0.0084351700568277,0.007709366920690725,0.0054281500917745,0.004443111957456394,0.0084965989649329,0.9672131147540983,1.0,0.003339130204467339,0.0044860490597784,0.004840656217853006,0.0076906052418053,0.004508500852824973,0.008435171097517,0.007716534105180385,0.008306685835123,0.003412731979068551,0.0044860490597784,1.0,1.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0016437152723492924,0.0013945649843662,10.0,10.0,6.169601829055939e-08,6.545633368659766e-08,1.710678462273552e-09,8.98580765351653e-10,0.009927986963439554,0.0077034095302224,0.009717184932849688,0.0074469498358666,0.0029441485874018136,0.0024203141219913,0.07437749987606804,-0.0391359664499759,0.2822870851659336,0.2195121951219512
E3_UNLOCKPICKUP,uncertainty,unlockpickup,ppo-cf-distilled-uncertainty,2,0.75,uncertainty,e3_unlockpickup_uncertainty_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.75,1500000,9381.3,43550,63568,runs/e3_unlockpickup_uncertainty_b0p75/seed_2,2026-09-11T20:51:42+0800,c7f5f8c,0.98,41666,0.7140993066666667,423408.0,445824.0,1.0,1.0,0.9168125,25.98,0.5177283547818661,0.0364576897009101,0.1134033203125,0.9893763432731332,-0.0281945985625498,0.000315751535254,159.0,,,,,,,0.0,0.0,0.7202868852459017,0.75,1.0,1.0,4.742279322118157e-09,3.754394128918648e-09,0.012351063200443695,0.0196510087698698,0.16219089997428482,0.164201334118843,4.742279322118157e-09,3.754394128918648e-09,0.012351063200443695,0.0196510087698698,0.33483749357399895,0.7979094076655052,0.33483749357399895,0.7979094076655052,0.4231640677062508,0.8048780487804879,23824.868852459018,10269.0,41.0,41.0,0.9672131147540983,1.0,0.00346094654269683,0.0037110613046706,0.007837082565707127,0.0100006733952862,0.0033715486468605463,0.0035825739625106,0.006911603227128767,0.0098348082974553,0.0033825678617952644,0.0037110613046706,0.007615581630596989,0.0100006733952862,0.0032960937389647357,0.0035825739625106,0.005596174920087982,0.0077192072670868,0.008818042992842313,0.0069151724143544,0.0055303569873610585,0.0077356324932762,0.9672131147540983,1.0,0.003382567859883242,0.0037110613193362,0.0050383042176749765,0.006901797838509,0.005596174925465158,0.0077192075550556,0.006929678053600167,0.0081134727224707,0.0034609465408638293,0.0037110613193362,1.0,1.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0011719877469395065,0.0007689894351642,10.0,10.0,6.695999556163497e-08,1.00000761449337e-07,2.207809726175578e-09,6.83940015733242e-10,0.008680823831589935,0.0121352532878518,0.008402411323396915,0.0151286274194717,0.0030358026681729525,0.0038183629512786,0.06547464790376784,0.7734001874923706,0.22204451552712248,0.8048780487804879
E3_UNLOCKPICKUP,uniform,unlockpickup,ppo-cf-distilled-uniform,0,0.75,uniform,e3_unlockpickup_uniform_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.75,1500000,5132.8,43369,55072,runs/e3_unlockpickup_uniform_b0p75/seed_0,2026-09-11T17:11:57+0800,c7f5f8c,0.98,41189,0.6549056,505056.0,545312.0,1.0,1.0,0.91746875,25.77,0.709482841193676,0.0315891693771845,0.1719970703125,0.994655607437098,-0.0343064992048312,0.0003378875317139,292.0,,,,,,,0.0,0.0,0.7202868852459017,0.75,1.0,1.0,2.9002621979797552e-09,3.2596290111541752e-09,0.011884997961074105,0.016913903877139,0.1505776435363264,0.165565088391304,2.9002621979797552e-09,3.2596290111541752e-09,0.011884997961074105,0.016913903877139,0.5637935302069649,0.813588850174216,0.5637935302069649,0.813588850174216,0.5919632147141144,0.8292682926829268,18720.147540983606,10253.0,41.0,41.0,0.0,0.0,,,,,,,,,0.0019775446051317693,0.0019814129079804,0.001965230625577212,0.0018877149218829,0.001977796161266169,0.0019833270173128,0.005078458203451793,0.0073362030213104,0.0051804384116335474,0.0064579516637888,0.005076374900743547,0.0073541443793863,0.9672131147540983,1.0,0.0019775446110895612,0.0019814129918813,0.003312929829708479,0.0033043005969375,0.005078458221372525,0.0073362030088901,0.006419715754970188,0.0080436989665031,,,0.0,0.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0005591341808453444,0.0003210908544133,10.0,10.0,8.187287496415683e-08,8.518691174685956e-08,2.2178519081977664e-09,3.7689460441470154e-09,0.0035860194942959256,0.0028197327628731,0.004034475586468481,0.0043004751205444,0.0012961370334852722,0.002007438102737,0.40972082829150586,0.7349422574043274,0.48640543782487,0.7317073170731707
E3_UNLOCKPICKUP,uniform,unlockpickup,ppo-cf-distilled-uniform,1,0.75,uniform,e3_unlockpickup_uniform_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.75,1500000,5481.1,36209,89568,runs/e3_unlockpickup_uniform_b0p75/seed_1,2026-09-11T17:17:46+0800,c7f5f8c,0.99,33857,0.62087856,563072.0,616880.0,1.0,1.0,0.92628125,23.27,0.5943011585623026,0.0184848419594345,0.1314697265625,0.90093636281275,-0.0212913196155568,0.0006876842280689,273.0,,,,,,,0.0,0.0,0.7202868852459017,0.75,1.0,1.0,2.4213674999477692e-09,6.05359673500061e-09,0.010517879689051506,0.0199143551290035,0.13132806840388336,0.1165559217333793,2.4213674999477692e-09,6.05359673500061e-09,0.010517879689051506,0.0199143551290035,0.5234477637516421,0.8885017421602788,0.5234477637516421,0.8885017421602788,0.55771024923364,0.926829268292683,20113.24043715847,9135.0,41.0,41.0,0.0,0.0,,,,,,,,,0.0023154529979380906,0.0029357861039898,0.002290582737047505,0.0027773912666683,0.00231596106006889,0.0029390218729634,0.004861007436462551,0.0086779698325472,0.004787044125388391,0.0109980566165887,0.004862518395981256,0.0086305739391014,0.9672131147540983,1.0,0.002315453007258044,0.0029357862658798,0.0037583913654088475,0.0057664737105369,0.004861007421301271,0.0086779696866869,0.0065951679180066575,0.0079990457743406,,,0.0,0.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0006923263445039785,0.0004569438198814,10.0,10.0,7.82542769284912e-08,1.1468364391475917e-07,1.6149937489332887e-09,5.793481250293553e-09,0.0049104620685070125,0.0050211525522172,0.005264231755630043,0.0060357642360031,0.001368185141453151,0.0022540932986885,0.3292162605412457,0.4672545790672302,0.4337598294015727,0.5609756097560976
E3_UNLOCKPICKUP,uniform,unlockpickup,ppo-cf-distilled-uniform,2,0.75,uniform,e3_unlockpickup_uniform_b0p75,MiniGrid-UnlockPickup-v0,unlockpickup_cf,landscape_distill,1.0,0.5,64,0.02,2.56,0.75,1500000,8935.1,44131,68848,runs/e3_unlockpickup_uniform_b0p75/seed_2,2026-09-11T18:15:19+0800,c7f5f8c,1.0,41999,0.6763337600000001,477584.0,512064.0,1.0,1.0,0.93625,20.4,0.5252596819773316,0.0082904807313752,0.0477294921875,0.2856727150692129,0.0020812006987398,0.0023074110940797,167.0,,,,,,,0.0,0.0,0.7202868852459017,0.75,1.0,1.0,2.8088297929203353e-09,2.9685907065868374e-09,0.013289537644198197,0.0237164888530969,0.13841432865703976,0.2109740823507309,2.8088297929203353e-09,2.9685907065868374e-09,0.013289537644198197,0.0237164888530969,0.567791930846709,0.9773519163763066,0.567791930846709,0.9773519163763066,0.6024923363987739,1.0,18682.915300546447,7583.0,41.0,41.0,0.0,0.0,,,,,,,,,0.0023465917963011456,0.0018554035799525,0.0023341299324756135,0.0018097296890961,0.0023468463734894096,0.0018563366290432,0.005903223147473581,0.009256779882321,0.005849884340985035,0.0054121532920384,0.0059043127792952205,0.0093353198375784,0.9672131147540983,1.0,0.002346591789150035,0.001855403650552,0.0037937766224745923,0.0032373371068388,0.005903223144110559,0.0092567801475524,0.007713843189905695,0.0109133934602141,,,0.0,0.0,3822.0819672131147,4096.0,15047.0,30012.0,0.0007582809378126157,0.0005214793956838,10.0,10.0,8.717706957531597e-08,1.7041020328179004e-07,2.052227580344783e-09,1.6589183360338211e-09,0.004629547210625527,0.0036049031186848,0.00518102245832724,0.0043485970236361,0.0015843346667818367,0.0015309333102777,0.39452398518253295,0.7281121611595154,0.5119285619085698,0.7804878048780488
